review_id,customer_id,restaurant_id,order_id,review_date,rating,sentiment,review_text,service_score,food_score,cleanliness_score,will_return
17356,6965,787,43962,2025-01-30,1,negative,The restaurant had too expensive. Cuisine was pizza style. I ordered Ribeye Steak and the experience was negative.,2,2,1,0
17357,12113,4486,43963,2024-02-24,3,neutral,The restaurant had okay for quick lunch. Cuisine was cafe style. I ordered Falafel and the experience was neutral.,3,4,4,0
17358,13548,11648,43965,2024-01-24,3,neutral,The restaurant had good location. Cuisine was japanese style. I ordered Sashimi and the experience was neutral.,3,2,3,0
17359,3778,8127,43966,2024-10-02,5,positive,The restaurant had recommended for dinner. Cuisine was pizza style. I ordered Sirloin and the experience was positive.,5,4,4,1
17360,13893,914,43968,2024-02-25,4,positive,The restaurant had great atmosphere. Cuisine was cafe style. I ordered Falafel and the experience was positive.,3,3,3,1
17361,14518,9474,43970,2025-04-07,4,positive,The restaurant had recommended for dinner. Cuisine was indian style. I ordered Vegan Burger and the experience was positive.,3,3,4,1
17362,5554,569,43972,2025-08-15,3,neutral,The restaurant had okay for quick lunch. Cuisine was israeli style. I ordered Baklava and the experience was neutral.,4,2,3,0
17363,7538,3990,43974,2025-09-15,4,positive,The restaurant had friendly staff. Cuisine was italian style. I ordered Chocolate Cake and the experience was positive.,4,4,5,1
17364,1935,10277,43976,2025-11-14,5,positive,The restaurant had friendly staff. Cuisine was cafe style. I ordered Kebab and the experience was positive.,4,4,4,1
17365,8197,1829,43978,2024-08-25,5,positive,The restaurant had high value for money. Cuisine was vegan style. I ordered Israeli Salad and the experience was positive.,5,4,4,1
17366,1935,6133,43980,2025-05-05,5,positive,The restaurant had high value for money. Cuisine was sushi style. I ordered Baklava and the experience was positive.,5,5,4,1
17367,10877,6764,43981,2025-03-21,1,negative,The restaurant had long waiting time. Cuisine was sushi style. I ordered Guacamole and the experience was negative.,1,1,1,0
17368,3406,8712,43983,2025-07-10,4,positive,The restaurant had great atmosphere. Cuisine was cafe style. I ordered Mushroom Pizza and the experience was positive.,5,3,4,1
17369,6025,11534,43987,2024-03-23,5,positive,The restaurant had recommended for dinner. Cuisine was cafe style. I ordered Falafel and the experience was positive.,4,4,4,1
17370,9812,9093,43988,2024-02-25,4,positive,The restaurant had fast delivery. Cuisine was asian style. I ordered Bao Bun and the experience was positive.,4,3,5,1
17371,7694,3865,43989,2024-02-01,5,positive,The restaurant had fast delivery. Cuisine was mexican style. I ordered Vegan Burger and the experience was positive.,4,4,4,1
17372,9868,5661,43995,2024-02-09,5,positive,The restaurant had high value for money. Cuisine was italian style. I ordered Sirloin and the experience was positive.,5,4,5,1
17373,4375,9353,43996,2025-11-08,4,positive,The restaurant had excellent service. Cuisine was israeli style. I ordered Smoothie Bowl and the experience was positive.,5,3,4,1
17374,1345,4924,43998,2024-05-16,3,neutral,The restaurant had nothing special. Cuisine was mediterranean style. I ordered Tiramisu and the experience was neutral.,2,2,4,0
17375,8788,1659,44001,2025-09-26,3,neutral,The restaurant had nothing special. Cuisine was sushi style. I ordered Butter Chicken and the experience was neutral.,4,3,4,0
17376,12409,11550,44002,2024-06-17,5,positive,The restaurant had great atmosphere. Cuisine was pizza style. I ordered Tiramisu and the experience was positive.,4,4,5,1
17377,7340,7389,44003,2024-12-10,5,positive,The restaurant had fast delivery. Cuisine was mexican style. I ordered Kebab and the experience was positive.,4,4,4,1
17378,10018,11443,44004,2025-02-07,4,positive,The restaurant had fresh ingredients. Cuisine was mexican style. I ordered Calzone and the experience was positive.,3,4,3,1
17379,6820,5034,44006,2024-09-25,5,positive,The restaurant had friendly staff. Cuisine was mediterranean style. I ordered Vegan Shawarma and the experience was positive.,4,5,5,1
17380,6036,6479,44008,2025-11-23,3,neutral,The restaurant had nothing special. Cuisine was italian style. I ordered Teriyaki Bowl and the experience was neutral.,2,2,3,0
17381,11992,6832,44012,2024-07-22,2,negative,The restaurant had food was cold. Cuisine was asian style. I ordered Paneer Masala and the experience was negative.,1,3,1,0
17382,8083,9368,44014,2025-08-25,4,positive,The restaurant had excellent service. Cuisine was vegan style. I ordered Bao Bun and the experience was positive.,4,4,4,1
17383,5200,2165,44020,2024-08-01,5,positive,The restaurant had clean place. Cuisine was israeli style. I ordered Cheesecake and the experience was positive.,5,5,4,1
17384,2770,6906,44021,2025-08-01,4,positive,The restaurant had recommended for dinner. Cuisine was sushi style. I ordered Souvlaki and the experience was positive.,5,4,3,1
17385,8962,1100,44022,2024-01-10,4,positive,The restaurant had fast delivery. Cuisine was israeli style. I ordered Spring Rolls and the experience was positive.,5,4,5,1
17386,248,719,44024,2024-05-30,3,neutral,The restaurant had okay for quick lunch. Cuisine was seafood style. I ordered Smoothie Bowl and the experience was neutral.,3,3,3,0
17387,591,2274,44027,2024-07-21,4,positive,The restaurant had recommended for dinner. Cuisine was cafe style. I ordered Shakshuka and the experience was positive.,5,3,5,1
17388,14210,2162,44028,2024-07-31,4,positive,The restaurant had great atmosphere. Cuisine was pizza style. I ordered Noodles and the experience was positive.,3,4,3,1
17389,7069,5531,44030,2024-05-11,5,positive,The restaurant had fast delivery. Cuisine was vegan style. I ordered Shakshuka and the experience was positive.,5,4,5,1
17390,5220,5887,44031,2025-07-05,5,positive,The restaurant had delicious food. Cuisine was pizza style. I ordered Garlic Bread and the experience was positive.,5,5,5,1
17391,4777,7018,44035,2025-11-29,5,positive,The restaurant had fresh ingredients. Cuisine was greek style. I ordered Garlic Bread and the experience was positive.,4,4,4,1
17392,841,6291,44037,2024-04-28,5,positive,The restaurant had fast delivery. Cuisine was cafe style. I ordered Lentil Soup and the experience was positive.,5,5,4,1
17393,5238,6549,44038,2025-12-07,4,positive,The restaurant had great atmosphere. Cuisine was italian style. I ordered Paneer Masala and the experience was positive.,4,5,3,1
17394,6189,571,44039,2024-01-07,2,negative,The restaurant had small portions. Cuisine was mexican style. I ordered Cheesecake and the experience was negative.,2,1,3,0
17395,5086,875,44040,2024-10-28,5,positive,The restaurant had clean place. Cuisine was thai style. I ordered Sashimi and the experience was positive.,4,5,4,1
17396,12817,792,44041,2025-09-25,4,positive,The restaurant had fresh ingredients. Cuisine was pizza style. I ordered Gnocchi and the experience was positive.,4,5,3,1
17397,12143,10193,44042,2024-08-10,4,positive,The restaurant had high value for money. Cuisine was pizza style. I ordered Shrimp Pasta and the experience was positive.,4,3,5,1
17398,11068,8199,44043,2024-07-04,5,positive,The restaurant had great atmosphere. Cuisine was italian style. I ordered Fish & Chips and the experience was positive.,5,5,4,1
17399,14627,3548,44046,2024-05-29,4,positive,The restaurant had great atmosphere. Cuisine was seafood style. I ordered Lamb Skewers and the experience was positive.,4,5,5,1
17400,4128,10411,44047,2024-07-26,5,positive,The restaurant had fresh ingredients. Cuisine was greek style. I ordered Massaman Curry and the experience was positive.,5,4,5,1
17401,2709,8317,44051,2025-04-22,2,negative,The restaurant had long waiting time. Cuisine was asian style. I ordered Grilled Fish and the experience was negative.,3,3,1,0
17402,2310,4629,44055,2024-05-26,3,neutral,The restaurant had average experience. Cuisine was steakhouse style. I ordered Dal Tadka and the experience was neutral.,3,4,4,0
17403,8462,4855,44059,2025-08-17,3,neutral,The restaurant had reasonable prices. Cuisine was seafood style. I ordered Noodles and the experience was neutral.,4,4,4,0
17404,12991,5961,44060,2025-07-04,2,negative,The restaurant had food was cold. Cuisine was greek style. I ordered Chicken Burger and the experience was negative.,3,3,3,0
17405,7151,7760,44061,2024-10-02,3,neutral,The restaurant had nothing special. Cuisine was vegan style. I ordered Chocolate Cake and the experience was neutral.,4,4,2,0
17406,12008,8490,44062,2024-07-22,4,positive,The restaurant had great atmosphere. Cuisine was seafood style. I ordered Avocado Toast and the experience was positive.,4,5,4,1
17407,1204,10536,44065,2025-09-25,3,neutral,The restaurant had good location. Cuisine was thai style. I ordered Butter Chicken and the experience was neutral.,3,4,3,0
17408,3586,8592,44068,2025-11-22,5,positive,The restaurant had friendly staff. Cuisine was mexican style. I ordered Mashed Potatoes and the experience was positive.,4,4,5,1
17409,3787,11796,44072,2025-02-19,4,positive,The restaurant had fast delivery. Cuisine was cafe style. I ordered Pad Thai and the experience was positive.,3,3,3,1
17410,13771,8993,44073,2024-08-14,4,positive,The restaurant had great atmosphere. Cuisine was asian style. I ordered Calzone and the experience was positive.,5,4,4,1
17411,261,4174,44076,2025-09-07,4,positive,The restaurant had high value for money. Cuisine was burger style. I ordered Garlic Bread and the experience was positive.,5,5,4,1
17412,14525,2451,44079,2025-07-08,2,negative,The restaurant had too expensive. Cuisine was mexican style. I ordered Pancakes and the experience was negative.,2,1,1,0
17413,3506,2710,44082,2024-10-26,3,neutral,The restaurant had reasonable prices. Cuisine was indian style. I ordered Veggie Roll and the experience was neutral.,4,2,2,0
17414,9971,6146,44083,2024-02-14,2,negative,The restaurant had not clean enough. Cuisine was italian style. I ordered Ribeye Steak and the experience was negative.,3,1,3,0
17415,13614,159,44087,2025-04-13,5,positive,The restaurant had fresh ingredients. Cuisine was greek style. I ordered Fried Rice and the experience was positive.,4,5,4,1
17416,12732,5447,44089,2025-09-10,5,positive,The restaurant had fresh ingredients. Cuisine was italian style. I ordered Margherita Pizza and the experience was positive.,4,4,5,1
17417,4156,7869,44090,2025-10-09,5,positive,The restaurant had excellent service. Cuisine was burger style. I ordered Churros and the experience was positive.,4,4,4,1
17418,11664,4322,44093,2024-08-06,2,negative,The restaurant had too expensive. Cuisine was israeli style. I ordered Onigiri and the experience was negative.,3,1,1,0
17419,590,8128,44098,2025-07-14,2,negative,The restaurant had too expensive. Cuisine was indian style. I ordered Mango Sticky Rice and the experience was negative.,2,2,2,0
17420,1156,108,44100,2024-03-03,1,negative,The restaurant had small portions. Cuisine was asian style. I ordered Salmon Roll and the experience was negative.,1,2,1,0
17421,3585,4488,44102,2024-06-08,1,negative,The restaurant had noisy place. Cuisine was italian style. I ordered Tiramisu and the experience was negative.,1,2,1,0
17422,5481,10900,44103,2024-05-07,4,positive,The restaurant had excellent service. Cuisine was mexican style. I ordered Greek Salad and the experience was positive.,5,3,3,1
17423,5723,2364,44106,2025-11-23,3,neutral,The restaurant had standard menu. Cuisine was seafood style. I ordered Gnocchi and the experience was neutral.,3,3,2,0
17424,8218,991,44108,2025-01-27,3,neutral,The restaurant had reasonable prices. Cuisine was thai style. I ordered Pancakes and the experience was neutral.,4,3,2,0
17425,6323,4056,44110,2025-01-23,4,positive,The restaurant had great atmosphere. Cuisine was seafood style. I ordered Pancakes and the experience was positive.,3,5,4,1
17426,3495,989,44115,2025-09-30,2,negative,The restaurant had food was cold. Cuisine was greek style. I ordered Green Curry and the experience was negative.,1,1,1,0
17427,10709,8042,44116,2024-12-15,2,negative,The restaurant had long waiting time. Cuisine was cafe style. I ordered Gnocchi and the experience was negative.,1,3,3,0
17428,8563,7420,44118,2025-08-27,5,positive,The restaurant had fresh ingredients. Cuisine was seafood style. I ordered Quesadilla and the experience was positive.,4,5,4,1
17429,10744,3167,44119,2025-08-08,3,neutral,The restaurant had standard menu. Cuisine was sushi style. I ordered Massaman Curry and the experience was neutral.,3,2,3,0
17430,8201,11023,44120,2025-04-26,4,positive,The restaurant had friendly staff. Cuisine was israeli style. I ordered Onion Rings and the experience was positive.,5,3,5,1
17431,12142,10116,44121,2025-10-08,4,positive,The restaurant had excellent service. Cuisine was cafe style. I ordered Miso Soup and the experience was positive.,4,3,4,1
17432,9440,6679,44122,2025-10-01,4,positive,The restaurant had fast delivery. Cuisine was seafood style. I ordered Ribeye Steak and the experience was positive.,3,3,4,1
17433,5678,2563,44129,2025-05-06,4,positive,The restaurant had fast delivery. Cuisine was steakhouse style. I ordered Cheeseburger and the experience was positive.,5,5,4,1
17434,12323,3884,44131,2025-04-17,3,neutral,The restaurant had standard menu. Cuisine was burger style. I ordered Risotto and the experience was neutral.,2,3,3,0
17435,7028,9491,44133,2025-10-24,4,positive,The restaurant had great atmosphere. Cuisine was mediterranean style. I ordered Miso Soup and the experience was positive.,4,4,4,1
17436,14140,11277,44134,2024-03-21,3,neutral,The restaurant had standard menu. Cuisine was israeli style. I ordered Risotto and the experience was neutral.,2,2,2,0
17437,3529,830,44135,2024-08-09,5,positive,The restaurant had high value for money. Cuisine was greek style. I ordered Mezze Plate and the experience was positive.,5,5,5,1
17438,11210,11829,44137,2025-09-18,5,positive,The restaurant had fast delivery. Cuisine was greek style. I ordered Avocado Toast and the experience was positive.,5,5,4,1
17439,13978,2748,44138,2025-07-20,4,positive,The restaurant had fast delivery. Cuisine was mediterranean style. I ordered Mezze Plate and the experience was positive.,3,4,5,1
17440,10159,843,44141,2025-07-18,3,neutral,The restaurant had average experience. Cuisine was cafe style. I ordered Caesar Salad and the experience was neutral.,3,4,4,0
17441,5326,10360,44143,2025-10-24,5,positive,The restaurant had fast delivery. Cuisine was israeli style. I ordered Onigiri and the experience was positive.,5,4,5,1
17442,1019,678,44145,2024-06-15,5,positive,The restaurant had great atmosphere. Cuisine was mexican style. I ordered Tacos and the experience was positive.,4,4,5,1
17443,1926,7748,44147,2025-04-05,4,positive,The restaurant had clean place. Cuisine was vegan style. I ordered Salmon Roll and the experience was positive.,5,4,3,1
17444,6345,3006,44148,2025-07-14,3,neutral,The restaurant had okay for quick lunch. Cuisine was asian style. I ordered Sushi Combo and the experience was neutral.,3,3,2,0
17445,10470,10235,44151,2025-09-12,5,positive,The restaurant had fresh ingredients. Cuisine was israeli style. I ordered Calzone and the experience was positive.,4,5,4,1
17446,14939,7532,44152,2024-08-08,4,positive,The restaurant had delicious food. Cuisine was mediterranean style. I ordered Salmon Roll and the experience was positive.,5,5,3,1
17447,7578,5,44153,2025-10-27,1,negative,The restaurant had small portions. Cuisine was japanese style. I ordered Miso Soup and the experience was negative.,2,2,2,0
17448,6716,3317,44156,2025-02-26,2,negative,The restaurant had small portions. Cuisine was italian style. I ordered Ramen and the experience was negative.,1,1,2,0
17449,3976,11485,44157,2024-11-21,4,positive,The restaurant had delicious food. Cuisine was israeli style. I ordered Miso Soup and the experience was positive.,3,4,5,1
17450,251,2346,44158,2025-03-02,3,neutral,The restaurant had reasonable prices. Cuisine was cafe style. I ordered Massaman Curry and the experience was neutral.,4,2,3,0
17451,2356,8042,44159,2025-03-22,4,positive,The restaurant had fresh ingredients. Cuisine was asian style. I ordered Lasagna and the experience was positive.,3,3,3,1
17452,3919,1266,44162,2024-02-15,2,negative,The restaurant had delivery was late. Cuisine was mediterranean style. I ordered Veggie Roll and the experience was negative.,1,3,1,0
17453,14691,7807,44167,2024-06-29,1,negative,The restaurant had food was cold. Cuisine was israeli style. I ordered Souvlaki and the experience was negative.,1,1,1,0
17454,1295,8381,44171,2025-06-11,4,positive,The restaurant had fresh ingredients. Cuisine was mexican style. I ordered Sushi Combo and the experience was positive.,4,4,4,1
17455,1731,10416,44173,2025-05-11,4,positive,The restaurant had high value for money. Cuisine was vegan style. I ordered Baklava and the experience was positive.,3,5,3,1
17456,205,9937,44176,2025-02-05,5,positive,The restaurant had fresh ingredients. Cuisine was asian style. I ordered Chocolate Cake and the experience was positive.,4,4,5,1
17457,1446,464,44177,2024-01-27,4,positive,The restaurant had high value for money. Cuisine was seafood style. I ordered Pasta Alfredo and the experience was positive.,5,3,5,1
17458,1882,7791,44178,2024-09-30,3,neutral,The restaurant had reasonable prices. Cuisine was sushi style. I ordered Miso Soup and the experience was neutral.,4,2,4,0
17459,8119,9872,44182,2024-05-16,4,positive,The restaurant had fresh ingredients. Cuisine was sushi style. I ordered Biryani and the experience was positive.,5,3,4,1
17460,5222,10019,44183,2024-09-22,4,positive,The restaurant had fresh ingredients. Cuisine was cafe style. I ordered Mushroom Pizza and the experience was positive.,3,5,5,1
17461,13973,10584,44188,2025-02-08,5,positive,The restaurant had friendly staff. Cuisine was greek style. I ordered Tuna Roll and the experience was positive.,5,4,4,1
17462,13259,1819,44189,2024-04-25,5,positive,The restaurant had excellent service. Cuisine was mediterranean style. I ordered Caesar Salad and the experience was positive.,5,5,5,1
17463,6419,9439,44190,2024-09-09,4,positive,The restaurant had great atmosphere. Cuisine was steakhouse style. I ordered Milkshake and the experience was positive.,4,3,4,1
17464,10118,8901,44193,2024-07-04,4,positive,The restaurant had excellent service. Cuisine was steakhouse style. I ordered Salmon Roll and the experience was positive.,4,3,5,1
17465,10160,5214,44194,2024-11-30,4,positive,The restaurant had fast delivery. Cuisine was italian style. I ordered Quinoa Salad and the experience was positive.,4,5,5,1
17466,9381,925,44195,2025-12-16,5,positive,The restaurant had fresh ingredients. Cuisine was greek style. I ordered Mashed Potatoes and the experience was positive.,5,5,4,1
17467,7165,5897,44196,2024-06-27,1,negative,The restaurant had small portions. Cuisine was pizza style. I ordered Papaya Salad and the experience was negative.,1,2,2,0
17468,10993,9218,44200,2025-07-24,5,positive,The restaurant had recommended for dinner. Cuisine was steakhouse style. I ordered Nachos and the experience was positive.,4,4,5,1
17469,6261,9442,44203,2025-08-05,4,positive,The restaurant had fast delivery. Cuisine was cafe style. I ordered Mushroom Pizza and the experience was positive.,5,5,3,1
17470,9640,492,44204,2025-07-04,5,positive,The restaurant had fast delivery. Cuisine was mexican style. I ordered Lentil Soup and the experience was positive.,4,5,5,1
17471,13853,8824,44206,2025-07-24,2,negative,The restaurant had slow service. Cuisine was mexican style. I ordered Lasagna and the experience was negative.,2,2,1,0
17472,426,643,44207,2025-10-07,4,positive,The restaurant had fresh ingredients. Cuisine was steakhouse style. I ordered Noodles and the experience was positive.,3,5,4,1
17473,12239,10174,44210,2024-07-14,4,positive,The restaurant had recommended for dinner. Cuisine was thai style. I ordered Yakitori and the experience was positive.,5,3,5,1
17474,11523,10105,44212,2024-01-25,4,positive,The restaurant had delicious food. Cuisine was sushi style. I ordered Cheesecake and the experience was positive.,3,4,5,1
17475,5856,11646,44218,2024-02-20,5,positive,The restaurant had excellent service. Cuisine was indian style. I ordered Shrimp Pasta and the experience was positive.,4,4,4,1
17476,810,7603,44219,2024-09-07,5,positive,The restaurant had recommended for dinner. Cuisine was mexican style. I ordered Caesar Salad and the experience was positive.,4,4,4,1
17477,7115,5812,44220,2024-08-16,4,positive,The restaurant had delicious food. Cuisine was indian style. I ordered Chicken Burger and the experience was positive.,3,5,3,1
17478,6074,221,44231,2025-08-15,5,positive,The restaurant had recommended for dinner. Cuisine was burger style. I ordered Vegan Shawarma and the experience was positive.,5,4,4,1
17479,11323,5983,44235,2024-04-21,5,positive,The restaurant had clean place. Cuisine was italian style. I ordered Quinoa Salad and the experience was positive.,5,4,4,1
17480,14080,7320,44236,2024-01-03,3,neutral,The restaurant had reasonable prices. Cuisine was indian style. I ordered Calzone and the experience was neutral.,3,2,2,0
17481,10675,1156,44239,2025-08-18,3,neutral,The restaurant had good location. Cuisine was mexican style. I ordered Tiramisu and the experience was neutral.,3,2,4,0
17482,7987,1100,44244,2024-11-14,5,positive,The restaurant had fast delivery. Cuisine was seafood style. I ordered Spring Rolls and the experience was positive.,4,4,5,1
17483,14244,11915,44245,2024-08-16,1,negative,The restaurant had not clean enough. Cuisine was mexican style. I ordered Margherita Pizza and the experience was negative.,2,2,1,0
17484,484,8817,44248,2025-07-22,4,positive,The restaurant had fast delivery. Cuisine was steakhouse style. I ordered Baklava and the experience was positive.,4,3,3,1
17485,5546,8519,44249,2024-10-22,4,positive,The restaurant had delicious food. Cuisine was burger style. I ordered Tom Yum and the experience was positive.,5,3,5,1
17486,5293,2275,44251,2025-03-22,4,positive,The restaurant had friendly staff. Cuisine was seafood style. I ordered Hummus Plate and the experience was positive.,4,3,5,1
17487,1695,5652,44254,2024-03-12,5,positive,The restaurant had clean place. Cuisine was japanese style. I ordered Souvlaki and the experience was positive.,4,5,5,1
17488,3722,11365,44256,2024-09-20,3,neutral,The restaurant had standard menu. Cuisine was greek style. I ordered Dal Tadka and the experience was neutral.,3,2,2,0
17489,12469,7423,44258,2024-07-26,5,positive,The restaurant had great atmosphere. Cuisine was japanese style. I ordered Burrito and the experience was positive.,4,4,4,1
17490,3399,1909,44259,2025-10-29,5,positive,The restaurant had clean place. Cuisine was seafood style. I ordered Dumplings and the experience was positive.,4,5,5,1
17491,13976,8168,44261,2024-03-06,5,positive,The restaurant had excellent service. Cuisine was asian style. I ordered Nigiri Set and the experience was positive.,5,4,5,1
17492,13108,1802,44265,2025-07-07,4,positive,The restaurant had excellent service. Cuisine was cafe style. I ordered Sashimi and the experience was positive.,3,4,5,1
17493,7530,9684,44266,2024-10-04,3,neutral,The restaurant had average experience. Cuisine was seafood style. I ordered Lasagna and the experience was neutral.,2,2,4,0
17494,5380,1764,44268,2024-06-12,5,positive,The restaurant had recommended for dinner. Cuisine was italian style. I ordered Noodles and the experience was positive.,5,5,4,1
17495,11260,6456,44269,2024-02-12,1,negative,The restaurant had slow service. Cuisine was sushi style. I ordered Bao Bun and the experience was negative.,1,1,1,0
17496,5530,4962,44270,2025-11-04,4,positive,The restaurant had fast delivery. Cuisine was indian style. I ordered Guacamole and the experience was positive.,3,5,3,1
17497,6158,5640,44271,2024-07-09,5,positive,The restaurant had fresh ingredients. Cuisine was italian style. I ordered Margherita Pizza and the experience was positive.,4,4,5,1
17498,2902,7833,44272,2024-09-01,4,positive,The restaurant had delicious food. Cuisine was thai style. I ordered Sirloin and the experience was positive.,3,4,3,1
17499,2459,11498,44274,2024-08-24,4,positive,The restaurant had delicious food. Cuisine was sushi style. I ordered Gyros and the experience was positive.,5,3,3,1
17500,2328,516,44275,2025-05-09,3,neutral,The restaurant had average experience. Cuisine was sushi style. I ordered Calzone and the experience was neutral.,2,4,2,0
17501,517,4456,44276,2025-10-25,5,positive,The restaurant had high value for money. Cuisine was cafe style. I ordered Churros and the experience was positive.,5,4,5,1
17502,3052,7388,44277,2025-12-19,3,neutral,The restaurant had good location. Cuisine was vegan style. I ordered Calamari and the experience was neutral.,3,2,2,0
17503,5734,9289,44279,2025-11-25,5,positive,The restaurant had clean place. Cuisine was mediterranean style. I ordered Mashed Potatoes and the experience was positive.,5,4,4,1
17504,10553,4536,44280,2025-03-27,5,positive,The restaurant had great atmosphere. Cuisine was indian style. I ordered Lasagna and the experience was positive.,5,4,5,1
17505,13876,5344,44281,2025-07-28,4,positive,The restaurant had friendly staff. Cuisine was italian style. I ordered Pasta Alfredo and the experience was positive.,3,4,5,1
17506,4740,11939,44282,2024-08-13,5,positive,The restaurant had great atmosphere. Cuisine was italian style. I ordered Pad Thai and the experience was positive.,4,5,5,1
17507,3074,34,44285,2024-05-12,3,neutral,The restaurant had okay for quick lunch. Cuisine was mexican style. I ordered Churros and the experience was neutral.,3,3,4,0
17508,12572,10484,44286,2024-09-08,4,positive,The restaurant had excellent service. Cuisine was indian style. I ordered Tzatziki and the experience was positive.,4,4,4,1
17509,9806,8179,44287,2025-03-24,5,positive,The restaurant had high value for money. Cuisine was cafe style. I ordered Grilled Salmon and the experience was positive.,5,4,5,1
17510,1283,3989,44288,2025-02-05,5,positive,The restaurant had friendly staff. Cuisine was burger style. I ordered Nigiri Set and the experience was positive.,4,5,5,1
17511,1913,788,44289,2025-08-16,5,positive,The restaurant had fast delivery. Cuisine was italian style. I ordered Falafel and the experience was positive.,4,5,5,1
17512,13840,5266,44290,2025-02-23,5,positive,The restaurant had recommended for dinner. Cuisine was indian style. I ordered Sushi Combo and the experience was positive.,5,4,5,1
17513,14966,9065,44294,2025-04-20,5,positive,The restaurant had recommended for dinner. Cuisine was asian style. I ordered Fries and the experience was positive.,4,5,5,1
17514,6963,4857,44297,2025-09-05,4,positive,The restaurant had great atmosphere. Cuisine was asian style. I ordered Croissant and the experience was positive.,5,3,4,1
17515,4449,3542,44299,2024-04-28,1,negative,The restaurant had long waiting time. Cuisine was burger style. I ordered Butter Chicken and the experience was negative.,2,1,2,0
17516,8771,5444,44305,2025-02-16,4,positive,The restaurant had recommended for dinner. Cuisine was asian style. I ordered Massaman Curry and the experience was positive.,4,4,4,1
17517,5866,6851,44308,2025-03-25,3,neutral,The restaurant had nothing special. Cuisine was japanese style. I ordered Butter Chicken and the experience was neutral.,4,4,2,0
17518,91,3146,44309,2024-08-14,4,positive,The restaurant had friendly staff. Cuisine was italian style. I ordered Classic Burger and the experience was positive.,3,3,5,1
17519,1793,6651,44310,2025-03-02,1,negative,The restaurant had too expensive. Cuisine was pizza style. I ordered Quesadilla and the experience was negative.,1,1,1,0
17520,2576,936,44313,2025-10-18,4,positive,The restaurant had delicious food. Cuisine was pizza style. I ordered Butter Chicken and the experience was positive.,5,4,5,1
17521,6230,5395,44314,2024-02-19,5,positive,The restaurant had delicious food. Cuisine was steakhouse style. I ordered Papaya Salad and the experience was positive.,5,5,4,1
17522,12139,2026,44315,2025-06-22,4,positive,The restaurant had friendly staff. Cuisine was sushi style. I ordered Falafel and the experience was positive.,3,3,4,1
17523,13051,4939,44317,2024-07-19,5,positive,The restaurant had friendly staff. Cuisine was burger style. I ordered Grilled Salmon and the experience was positive.,4,4,5,1
17524,13201,6129,44321,2024-10-30,4,positive,The restaurant had recommended for dinner. Cuisine was japanese style. I ordered Quinoa Salad and the experience was positive.,4,5,3,1
17525,8092,7074,44322,2024-02-26,4,positive,The restaurant had fast delivery. Cuisine was indian style. I ordered Bao Bun and the experience was positive.,4,5,4,1
17526,5181,5562,44323,2024-11-11,4,positive,The restaurant had recommended for dinner. Cuisine was mediterranean style. I ordered Grilled Fish and the experience was positive.,3,4,3,1
17527,716,4909,44325,2025-10-17,5,positive,The restaurant had fast delivery. Cuisine was greek style. I ordered Souvlaki and the experience was positive.,4,4,5,1
17528,167,4341,44326,2024-10-17,5,positive,The restaurant had excellent service. Cuisine was italian style. I ordered Butter Chicken and the experience was positive.,4,5,5,1
17529,5764,9130,44327,2025-08-31,3,neutral,The restaurant had okay for quick lunch. Cuisine was thai style. I ordered Papaya Salad and the experience was neutral.,3,2,3,0
17530,8616,613,44329,2024-06-30,2,negative,The restaurant had noisy place. Cuisine was vegan style. I ordered Tiramisu and the experience was negative.,3,1,1,0
17531,8368,7628,44333,2025-12-25,5,positive,The restaurant had friendly staff. Cuisine was sushi style. I ordered Paneer Masala and the experience was positive.,5,4,4,1
17532,10656,7050,44335,2024-02-15,5,positive,The restaurant had excellent service. Cuisine was sushi style. I ordered Mushroom Pizza and the experience was positive.,4,4,5,1
17533,12752,7096,44336,2025-10-08,4,positive,The restaurant had friendly staff. Cuisine was mediterranean style. I ordered Sirloin and the experience was positive.,4,4,3,1
17534,3045,8812,44339,2024-05-06,3,neutral,The restaurant had okay for quick lunch. Cuisine was cafe style. I ordered Milkshake and the experience was neutral.,3,2,2,0
17535,12532,10736,44341,2024-03-24,5,positive,The restaurant had high value for money. Cuisine was cafe style. I ordered Nachos and the experience was positive.,4,5,5,1
17536,1651,4383,44347,2024-07-20,3,neutral,The restaurant had nothing special. Cuisine was greek style. I ordered Israeli Salad and the experience was neutral.,4,4,3,0
17537,4061,3005,44350,2024-12-25,5,positive,The restaurant had high value for money. Cuisine was cafe style. I ordered Tacos and the experience was positive.,4,5,5,1
17538,11565,3271,44353,2025-03-14,3,neutral,The restaurant had reasonable prices. Cuisine was mediterranean style. I ordered Sushi Combo and the experience was neutral.,4,4,4,0
17539,13722,10596,44354,2025-07-14,4,positive,The restaurant had great atmosphere. Cuisine was japanese style. I ordered Miso Soup and the experience was positive.,4,3,5,1
17540,13922,8624,44359,2025-12-01,5,positive,The restaurant had fresh ingredients. Cuisine was mediterranean style. I ordered Papaya Salad and the experience was positive.,4,5,4,1
17541,9627,10876,44363,2024-03-02,3,neutral,The restaurant had okay for quick lunch. Cuisine was vegan style. I ordered Papaya Salad and the experience was neutral.,2,2,4,0
17542,3032,11623,44377,2024-04-23,5,positive,The restaurant had delicious food. Cuisine was steakhouse style. I ordered Green Curry and the experience was positive.,4,5,5,1
