order_id,customer_id,restaurant_id,order_datetime,order_channel,party_size,total_amount,discount_amount,delivery_minutes,order_status
34250,8230,1914,2024-01-24 16:38:00,takeaway,7,17.9,2.68,0,completed
34251,5206,2017,2024-09-22 15:49:00,takeaway,5,320.9,48.13,0,completed
34252,6379,10222,2025-04-06 16:58:00,website,8,385.24,0.0,0,cancelled
34253,1048,5356,2025-12-10 20:13:00,dine_in,2,37.93,1.9,0,completed
34254,155,1019,2024-08-15 16:19:00,website,6,897.45,89.75,0,completed
34255,2617,7815,2025-01-10 21:22:00,delivery,3,74.69,7.47,42,completed
34256,2857,2536,2024-07-29 23:35:00,dine_in,7,424.8,0.0,0,completed
34257,12748,11385,2025-08-06 14:02:00,takeaway,8,105.3,5.27,0,completed
34258,11931,11218,2024-04-27 10:09:00,delivery,8,377.75,18.89,62,completed
34259,1762,2859,2024-06-02 17:21:00,takeaway,5,155.13,15.51,0,completed
34260,13106,6492,2025-05-27 23:23:00,delivery,5,508.01,25.4,50,completed
34261,741,2111,2025-11-21 10:22:00,takeaway,4,102.0,0.0,0,completed
34262,10008,10526,2025-06-18 10:18:00,app,6,136.47,6.82,0,completed
34263,13633,2076,2024-03-22 19:47:00,delivery,4,17.54,0.0,36,completed
34264,2282,5990,2024-01-08 19:51:00,dine_in,2,469.66,0.0,0,completed
34265,14130,9362,2024-01-25 19:26:00,website,8,742.53,37.13,0,completed
34266,7890,1813,2024-07-25 16:26:00,dine_in,6,58.34,0.0,0,completed
34267,1367,8140,2025-01-11 23:08:00,dine_in,7,150.68,0.0,0,completed
34268,8752,10546,2024-09-18 19:44:00,delivery,6,115.65,0.0,50,completed
34269,8318,3551,2025-11-12 13:59:00,dine_in,7,1142.17,57.11,0,completed
34270,9779,1404,2024-02-29 11:58:00,delivery,1,275.46,13.77,39,completed
34271,2428,5965,2024-05-14 10:50:00,app,7,221.71,11.09,0,completed
34272,6563,2253,2025-08-10 20:43:00,dine_in,3,45.0,0.0,0,completed
34273,3670,6047,2025-09-24 18:14:00,website,7,580.72,0.0,0,completed
34274,8224,2797,2024-06-17 22:26:00,delivery,8,530.26,0.0,48,completed
34275,3687,711,2024-10-30 20:06:00,dine_in,7,180.79,0.0,0,completed
34276,1695,7869,2025-09-15 13:57:00,app,6,210.14,0.0,0,completed
34277,5499,5745,2024-05-01 20:44:00,dine_in,7,321.45,16.07,0,completed
34278,11696,1846,2025-01-02 23:19:00,website,3,291.76,0.0,0,completed
34279,4795,8768,2025-12-30 20:02:00,dine_in,3,977.19,0.0,0,completed
34280,5308,366,2024-05-15 13:28:00,takeaway,1,231.8,11.59,0,completed
34281,384,178,2024-10-27 23:47:00,takeaway,8,570.1,0.0,0,completed
34282,12306,3589,2025-05-07 15:35:00,delivery,1,30.6,0.0,22,completed
34283,572,7163,2024-08-27 14:17:00,delivery,8,566.89,28.34,35,completed
34284,11699,6378,2024-11-01 20:12:00,dine_in,6,282.99,14.15,0,completed
34285,7685,4353,2025-03-04 16:08:00,delivery,6,271.98,0.0,55,completed
34286,5730,6607,2025-11-18 11:02:00,dine_in,5,209.68,0.0,0,completed
34287,513,9452,2025-06-07 13:01:00,app,3,407.92,61.19,0,completed
34288,12491,5153,2025-03-29 11:45:00,delivery,8,196.45,9.82,65,completed
34289,7335,8464,2024-07-23 20:15:00,dine_in,3,143.77,0.0,0,cancelled
34290,13809,8665,2025-08-06 21:26:00,delivery,7,156.7,7.84,24,completed
34291,11534,8610,2024-08-05 11:47:00,takeaway,8,84.66,4.23,0,completed
34292,3104,10363,2025-04-29 21:26:00,takeaway,5,59.67,8.95,0,completed
34293,2529,1987,2024-06-14 17:18:00,dine_in,8,238.86,0.0,0,completed
34294,9124,10209,2025-08-04 19:06:00,dine_in,1,894.6,0.0,0,completed
34295,13751,9539,2025-11-23 20:41:00,dine_in,1,312.75,0.0,0,completed
34296,2939,2525,2025-03-15 10:03:00,takeaway,1,346.47,0.0,0,completed
34297,7029,2572,2025-03-14 20:27:00,delivery,3,92.94,9.29,68,completed
34298,11105,502,2025-03-26 20:26:00,delivery,4,883.77,44.19,16,completed
34299,4855,11912,2024-03-02 12:47:00,app,1,43.78,0.0,0,completed
34300,12070,8571,2025-04-17 12:04:00,dine_in,7,773.98,0.0,0,cancelled
34301,7979,10091,2024-08-22 23:20:00,dine_in,2,331.13,0.0,0,completed
34302,12978,7721,2024-03-26 20:56:00,app,2,168.3,0.0,0,completed
34303,3439,7507,2024-07-18 16:56:00,takeaway,1,278.18,0.0,0,completed
34304,326,486,2024-07-19 15:37:00,website,3,620.85,62.09,0,completed
34305,617,10885,2024-05-17 16:40:00,website,2,139.55,13.96,0,completed
34306,8238,568,2025-06-21 15:36:00,delivery,1,293.75,14.69,40,completed
34307,12121,8328,2024-03-25 18:29:00,takeaway,2,103.74,15.56,0,completed
34308,12475,9642,2025-10-01 12:15:00,app,5,415.14,0.0,0,cancelled
34309,7502,3038,2025-08-05 19:52:00,delivery,6,343.82,0.0,36,completed
34310,4623,6506,2025-09-12 18:56:00,app,5,223.46,33.52,0,completed
34311,6900,9331,2024-04-01 23:44:00,takeaway,8,247.62,37.14,0,completed
34312,6805,1371,2024-07-23 16:58:00,app,1,63.47,0.0,0,completed
34313,914,9288,2024-10-13 16:26:00,delivery,5,127.41,0.0,32,completed
34314,7407,5360,2025-01-01 10:36:00,app,4,230.07,0.0,0,completed
34315,1830,2583,2024-08-24 12:51:00,takeaway,4,208.47,20.85,0,completed
34316,7439,11591,2024-05-21 22:09:00,website,8,146.57,0.0,0,completed
34317,14274,3251,2024-04-30 10:12:00,dine_in,4,635.42,63.54,0,completed
34318,13348,10482,2025-03-27 15:23:00,dine_in,3,547.11,82.07,0,completed
34319,6932,752,2024-08-25 23:57:00,dine_in,7,280.88,14.04,0,completed
34320,3748,10490,2025-09-14 10:47:00,delivery,2,99.56,4.98,58,completed
34321,9744,4791,2025-06-02 18:09:00,app,8,170.43,17.04,0,cancelled
34322,7573,11456,2024-03-23 14:10:00,dine_in,4,246.81,0.0,0,completed
34323,10481,2196,2025-04-07 14:28:00,delivery,8,402.96,60.44,19,completed
34324,5113,4890,2024-05-30 18:00:00,delivery,4,277.82,0.0,61,completed
34325,11582,3356,2024-05-21 18:39:00,website,1,328.64,49.3,0,completed
34326,11791,5135,2025-09-14 17:26:00,dine_in,4,188.87,0.0,0,completed
34327,9345,5092,2025-02-26 17:34:00,dine_in,5,289.59,0.0,0,completed
34328,14941,2611,2024-12-18 14:19:00,dine_in,8,297.64,29.76,0,completed
34329,14171,210,2024-05-25 22:53:00,delivery,2,466.56,0.0,29,completed
34330,11413,5226,2024-08-03 19:00:00,takeaway,6,265.81,0.0,0,completed
34331,10191,11971,2024-05-20 10:30:00,takeaway,8,1328.05,0.0,0,completed
34332,1319,3664,2025-02-26 17:42:00,delivery,5,417.5,0.0,56,cancelled
34333,2518,8478,2025-09-15 18:58:00,delivery,6,41.24,4.12,20,completed
34334,13273,3550,2024-01-09 18:10:00,dine_in,3,30.35,0.0,0,completed
34335,14912,4747,2025-11-05 15:51:00,website,8,92.99,13.95,0,completed
34336,4184,2670,2025-06-08 13:20:00,dine_in,8,526.0,0.0,0,completed
34337,7105,3387,2024-02-23 15:47:00,takeaway,7,643.1,32.16,0,completed
34338,4221,3097,2025-07-01 21:07:00,dine_in,2,394.3,0.0,0,completed
34339,3993,3094,2025-07-11 19:59:00,dine_in,4,135.85,13.59,0,completed
34340,11999,11203,2024-08-23 11:02:00,app,4,172.6,0.0,0,completed
34341,11601,451,2024-04-12 23:23:00,delivery,3,367.33,0.0,68,completed
34342,13687,10454,2024-11-30 20:29:00,takeaway,5,344.03,0.0,0,completed
34343,14828,5145,2024-10-01 23:17:00,delivery,1,559.4,0.0,19,completed
34344,3409,830,2025-10-07 12:58:00,dine_in,7,212.38,31.86,0,completed
34345,7575,4440,2025-06-26 17:18:00,delivery,4,172.94,17.29,75,completed
34346,10036,723,2024-04-23 14:02:00,takeaway,1,173.84,17.38,0,completed
34347,2523,5482,2024-02-27 11:29:00,takeaway,7,193.19,28.98,0,cancelled
34348,6060,3481,2025-04-03 15:08:00,app,2,111.0,5.55,0,completed
34349,2757,2901,2024-12-07 17:22:00,app,8,175.81,0.0,0,completed
34350,5750,7734,2025-08-22 20:28:00,website,4,160.83,16.08,0,completed
34351,3899,7447,2024-05-02 17:12:00,dine_in,3,178.74,0.0,0,completed
34352,8946,4375,2024-04-21 22:00:00,app,4,180.67,27.1,0,refunded
34353,1710,1630,2024-07-02 11:05:00,website,3,99.58,9.96,0,completed
34354,9262,11809,2024-04-24 13:35:00,takeaway,4,225.71,22.57,0,completed
34355,1688,2036,2025-12-30 17:47:00,dine_in,8,165.12,16.51,0,completed
34356,13370,7140,2025-09-07 17:54:00,delivery,2,83.04,0.0,55,completed
34357,3030,8632,2025-07-08 15:51:00,app,2,55.08,8.26,0,completed
34358,1244,1968,2025-10-09 19:19:00,website,4,83.74,12.56,0,completed
34359,1162,7262,2024-06-25 10:40:00,takeaway,4,442.02,44.2,0,completed
34360,2131,8808,2025-06-28 14:29:00,delivery,8,236.65,35.5,39,completed
34361,14705,6430,2025-10-13 23:03:00,delivery,4,254.32,0.0,14,cancelled
34362,8656,11150,2025-01-28 12:40:00,dine_in,7,191.85,0.0,0,cancelled
34363,780,11256,2024-07-16 17:22:00,dine_in,8,356.13,0.0,0,completed
34364,5603,8621,2025-04-04 21:25:00,dine_in,7,56.08,0.0,0,completed
34365,12390,9506,2024-08-05 14:43:00,dine_in,3,50.94,0.0,0,completed
34366,3065,4239,2024-08-04 11:02:00,app,4,166.78,0.0,0,cancelled
34367,14554,10062,2025-02-12 23:25:00,takeaway,4,140.22,0.0,0,completed
34368,6472,10139,2025-01-10 16:39:00,dine_in,4,45.0,4.5,0,completed
34369,5066,11812,2025-10-18 12:54:00,website,1,97.3,0.0,0,completed
34370,6888,1917,2025-10-12 18:45:00,dine_in,2,575.75,57.58,0,completed
34371,8376,1134,2024-05-24 21:12:00,app,8,279.84,0.0,0,completed
34372,7499,2499,2025-04-19 12:06:00,delivery,4,46.16,6.92,16,completed
34373,2751,8400,2024-09-10 19:39:00,delivery,6,49.7,2.49,58,completed
34374,3138,10589,2025-03-05 20:10:00,dine_in,5,162.27,24.34,0,cancelled
34375,6353,5687,2025-09-13 11:05:00,delivery,8,63.7,6.37,45,completed
34376,11875,10074,2024-08-08 11:19:00,dine_in,8,118.5,11.85,0,completed
34377,1470,5034,2025-07-06 23:36:00,app,3,295.67,14.78,0,completed
34378,2345,3467,2025-12-08 15:37:00,dine_in,7,705.69,70.57,0,completed
34379,1251,4217,2024-09-04 11:47:00,delivery,8,404.2,20.21,55,completed
34380,6959,11644,2025-08-13 18:19:00,app,3,290.06,29.01,0,refunded
34381,14704,1886,2024-02-11 11:12:00,takeaway,3,101.65,0.0,0,completed
34382,9937,9537,2024-09-16 10:31:00,dine_in,2,522.94,0.0,0,completed
34383,14348,8216,2024-12-30 15:46:00,dine_in,7,216.79,0.0,0,completed
34384,14774,4174,2025-10-19 23:19:00,takeaway,7,953.91,0.0,0,cancelled
34385,11433,4522,2025-09-20 12:37:00,dine_in,4,776.17,0.0,0,completed
34386,5050,8805,2024-12-02 12:38:00,dine_in,5,449.66,0.0,0,cancelled
34387,5990,6250,2024-06-23 23:49:00,takeaway,6,91.08,13.66,0,completed
34388,12451,8422,2024-12-04 19:27:00,delivery,3,258.56,25.86,27,completed
34389,1821,1096,2024-06-12 14:47:00,app,7,192.75,0.0,0,completed
34390,10680,9939,2024-10-08 22:58:00,delivery,7,296.16,0.0,31,completed
34391,3625,10226,2025-10-22 20:33:00,takeaway,7,404.72,40.47,0,completed
34392,1136,6893,2025-08-17 13:18:00,takeaway,3,604.72,90.71,0,completed
34393,11766,5853,2024-07-06 19:52:00,dine_in,4,146.17,0.0,0,completed
34394,11441,3981,2025-09-09 11:01:00,takeaway,4,112.67,11.27,0,completed
34395,12164,10346,2025-10-08 22:12:00,delivery,5,135.4,0.0,57,cancelled
34396,7911,11917,2025-02-03 12:32:00,takeaway,8,202.88,0.0,0,completed
34397,7666,3732,2024-02-05 18:09:00,delivery,7,827.37,82.74,25,completed
34398,7164,9039,2025-10-20 17:56:00,dine_in,3,555.08,0.0,0,completed
34399,13384,2760,2025-06-09 11:22:00,dine_in,6,80.78,8.08,0,completed
34400,13185,11428,2024-07-07 21:39:00,dine_in,5,210.95,0.0,0,completed
34401,10558,11377,2024-01-11 21:35:00,takeaway,7,181.57,18.16,0,completed
34402,12913,1548,2025-09-27 23:40:00,dine_in,2,324.94,32.49,0,completed
34403,7231,406,2024-09-02 18:04:00,dine_in,8,45.0,6.75,0,completed
34404,13390,5706,2024-11-15 22:48:00,dine_in,7,119.74,17.96,0,completed
34405,3504,6679,2024-03-26 14:21:00,delivery,5,139.56,20.93,39,completed
34406,12587,9074,2025-05-20 18:50:00,app,7,102.32,5.12,0,cancelled
34407,11752,5612,2024-10-02 11:14:00,delivery,1,220.62,0.0,18,completed
34408,2770,6258,2025-08-09 14:31:00,delivery,8,90.0,0.0,30,completed
34409,14168,7470,2025-05-15 16:42:00,delivery,7,326.1,32.61,20,completed
34410,9570,1638,2025-01-04 10:38:00,delivery,2,307.69,30.77,51,completed
34411,12000,4780,2024-09-22 10:15:00,takeaway,5,735.47,36.77,0,completed
34412,1187,6550,2025-11-19 20:51:00,delivery,4,59.98,9.0,16,completed
34413,7093,6494,2024-03-09 20:18:00,dine_in,3,373.99,0.0,0,completed
34414,3048,935,2024-03-23 20:51:00,takeaway,3,373.11,55.97,0,completed
34415,9799,10423,2024-02-02 17:17:00,delivery,5,615.98,0.0,68,completed
34416,11087,9104,2025-04-29 23:24:00,app,8,1919.86,191.99,0,completed
34417,9373,464,2025-06-15 22:26:00,takeaway,2,335.28,33.53,0,completed
34418,5905,3226,2024-03-12 12:29:00,delivery,6,505.87,0.0,30,completed
34419,2856,1088,2025-03-11 21:17:00,delivery,2,508.23,0.0,53,completed
34420,14279,5435,2024-06-20 10:36:00,app,6,310.25,0.0,0,completed
34421,304,8047,2025-06-06 17:42:00,delivery,3,977.1,48.85,14,completed
34422,1140,4175,2025-02-05 13:39:00,dine_in,5,727.18,0.0,0,completed
34423,8827,9804,2024-07-21 11:54:00,delivery,5,925.07,0.0,23,completed
34424,13374,5279,2024-11-05 13:29:00,takeaway,2,177.14,26.57,0,completed
34425,13911,7553,2024-10-15 10:27:00,dine_in,6,379.84,18.99,0,cancelled
34426,13442,8671,2024-06-22 14:43:00,delivery,4,462.88,69.43,65,completed
34427,2359,8298,2024-09-08 12:55:00,takeaway,3,334.62,16.73,0,refunded
34428,2124,9269,2024-02-21 21:27:00,dine_in,5,444.89,0.0,0,completed
34429,9176,1880,2025-07-17 16:36:00,dine_in,8,681.76,0.0,0,completed
34430,646,10137,2025-08-31 10:20:00,takeaway,7,148.38,0.0,0,completed
34431,8,2879,2024-01-20 10:21:00,website,7,107.71,0.0,0,completed
34432,2158,8966,2024-04-28 12:42:00,dine_in,5,515.29,25.76,0,completed
34433,1976,10889,2024-10-24 12:50:00,app,3,497.11,24.86,0,completed
34434,11358,2651,2025-01-27 10:03:00,app,6,111.47,16.72,0,refunded
34435,10461,1948,2024-02-03 13:52:00,takeaway,2,196.67,29.5,0,completed
34436,1067,1493,2025-07-09 23:54:00,delivery,6,173.56,0.0,53,completed
34437,2807,1331,2024-02-14 23:24:00,app,3,175.9,0.0,0,completed
34438,8474,946,2025-01-12 20:07:00,dine_in,8,404.94,0.0,0,cancelled
34439,10729,824,2025-06-17 18:11:00,website,8,83.1,0.0,0,completed
34440,2573,5232,2024-01-11 10:03:00,takeaway,8,333.58,0.0,0,completed
34441,1158,6563,2024-12-19 17:57:00,delivery,4,381.58,0.0,63,completed
34442,3895,3584,2025-09-03 19:00:00,takeaway,2,384.16,38.42,0,completed
34443,5936,10729,2025-03-27 13:49:00,dine_in,4,1166.24,0.0,0,cancelled
34444,11306,567,2025-05-31 11:27:00,app,6,565.58,0.0,0,completed
34445,6095,7480,2024-12-19 20:11:00,dine_in,6,580.94,58.09,0,completed
34446,8030,7574,2024-06-03 18:15:00,takeaway,7,125.04,0.0,0,completed
34447,4620,9897,2025-03-03 22:40:00,delivery,6,508.71,76.31,34,completed
34448,7736,6980,2025-11-15 18:08:00,dine_in,6,66.76,3.34,0,completed
34449,14617,7306,2025-11-18 10:34:00,delivery,8,159.63,0.0,12,completed
34450,11253,10217,2025-11-21 23:45:00,website,8,135.8,20.37,0,completed
34451,10416,6706,2024-03-16 12:43:00,app,2,124.66,0.0,0,completed
34452,5293,2611,2025-07-21 23:41:00,delivery,3,199.44,0.0,62,completed
34453,2903,8318,2024-05-15 12:37:00,delivery,1,612.27,61.23,26,completed
34454,11846,620,2024-04-30 21:03:00,takeaway,5,59.04,2.95,0,completed
34455,1349,2216,2024-08-14 10:11:00,app,8,176.16,17.62,0,completed
34456,13882,5774,2024-09-10 11:18:00,dine_in,7,129.26,0.0,0,completed
34457,3979,5088,2025-05-08 16:09:00,dine_in,3,220.37,0.0,0,completed
34458,12558,11112,2024-11-07 10:17:00,app,3,173.32,17.33,0,completed
34459,3281,10254,2025-05-12 20:12:00,delivery,2,577.24,0.0,46,completed
34460,9718,2688,2025-10-30 14:24:00,takeaway,4,15.0,1.5,0,completed
34461,727,6773,2025-11-02 13:30:00,dine_in,3,210.46,0.0,0,completed
34462,5556,6579,2025-03-15 16:27:00,app,2,80.92,12.14,0,completed
34463,10865,1573,2025-07-13 19:09:00,dine_in,1,523.77,52.38,0,completed
34464,3436,7327,2024-06-23 22:30:00,dine_in,3,272.7,13.64,0,completed
34465,12531,1083,2024-06-05 16:02:00,website,4,599.28,0.0,0,completed
34466,7962,4719,2024-11-18 15:48:00,dine_in,7,286.22,14.31,0,completed
34467,9603,1144,2024-07-22 22:49:00,takeaway,4,886.08,132.91,0,completed
34468,5414,10622,2024-06-20 22:26:00,dine_in,7,32.32,0.0,0,completed
34469,6364,9039,2025-12-10 21:33:00,dine_in,5,125.66,0.0,0,completed
34470,12658,9578,2024-12-19 21:02:00,dine_in,4,322.38,0.0,0,completed
34471,7804,7501,2025-08-27 14:32:00,takeaway,7,129.15,0.0,0,completed
34472,14420,4552,2025-12-04 19:48:00,delivery,5,168.22,25.23,44,completed
34473,14373,1208,2024-08-18 12:40:00,website,3,406.02,40.6,0,completed
34474,13326,521,2024-03-22 21:25:00,delivery,1,487.66,73.15,44,completed
34475,10843,1992,2025-06-02 17:55:00,takeaway,8,1398.94,0.0,0,completed
34476,12368,7306,2025-01-28 12:49:00,website,6,212.46,31.87,0,completed
34477,2476,10383,2024-11-22 22:47:00,dine_in,3,49.2,4.92,0,completed
34478,14519,9519,2025-01-26 15:53:00,dine_in,2,123.2,18.48,0,completed
34479,84,8681,2024-02-19 17:43:00,delivery,3,204.64,0.0,20,completed
34480,11220,4213,2025-04-26 10:41:00,delivery,7,849.34,84.93,27,completed
34481,11710,6907,2024-01-01 14:03:00,takeaway,1,1260.53,126.05,0,cancelled
34482,1730,3904,2024-04-29 11:32:00,dine_in,6,328.98,0.0,0,completed
34483,8272,8271,2025-04-01 17:03:00,delivery,7,189.54,18.95,16,completed
34484,3198,9572,2025-09-26 19:10:00,delivery,1,346.55,0.0,68,completed
34485,2540,148,2025-12-28 11:04:00,delivery,2,228.68,0.0,71,completed
34486,6082,1944,2024-12-05 21:04:00,dine_in,3,368.92,36.89,0,completed
34487,8408,6996,2024-08-12 12:05:00,delivery,6,90.16,4.51,69,completed
34488,4580,5156,2025-05-29 20:43:00,dine_in,6,210.79,21.08,0,completed
34489,2473,402,2025-06-10 21:55:00,delivery,5,244.98,12.25,17,completed
34490,7784,916,2024-01-09 22:26:00,delivery,4,277.3,13.87,28,completed
34491,11209,11583,2025-06-05 20:55:00,delivery,2,370.52,0.0,55,completed
34492,7554,3811,2025-05-07 21:41:00,takeaway,1,497.36,24.87,0,completed
34493,10426,6097,2025-05-10 12:24:00,dine_in,3,231.36,23.14,0,completed
34494,13215,9519,2025-09-11 23:32:00,app,1,308.57,46.29,0,completed
34495,5655,1266,2025-03-26 12:40:00,takeaway,5,53.66,8.05,0,completed
34496,4793,6880,2025-10-29 11:52:00,website,3,1038.99,51.95,0,completed
34497,9457,9294,2025-08-03 12:59:00,app,4,163.46,0.0,0,completed
34498,14281,6116,2025-04-28 18:23:00,dine_in,1,68.28,0.0,0,completed
34499,13424,1988,2024-12-30 14:32:00,app,4,683.02,102.45,0,completed
34500,4443,1441,2025-05-11 23:11:00,dine_in,6,665.72,66.57,0,completed
34501,12291,6521,2025-06-13 10:26:00,dine_in,7,39.66,3.97,0,completed
34502,1057,4254,2025-12-02 10:57:00,dine_in,1,64.62,0.0,0,completed
34503,2263,5442,2024-10-03 20:21:00,website,7,516.66,51.67,0,completed
34504,11566,7169,2025-10-03 11:55:00,delivery,5,20.6,1.03,52,cancelled
34505,7804,2895,2025-04-22 14:13:00,website,4,511.19,76.68,0,completed
34506,13924,7812,2024-07-21 22:45:00,takeaway,5,382.76,19.14,0,completed
34507,536,5628,2025-11-13 15:15:00,app,7,138.88,6.94,0,completed
34508,5429,8101,2025-08-09 21:35:00,dine_in,5,162.26,24.34,0,completed
34509,2865,4566,2025-01-16 15:41:00,delivery,7,432.37,0.0,49,completed
34510,11133,11543,2024-09-28 13:09:00,app,1,391.98,19.6,0,completed
34511,412,10710,2025-04-28 21:35:00,app,8,1649.12,0.0,0,completed
34512,8822,2700,2024-03-16 20:35:00,app,2,938.25,140.74,0,completed
34513,10050,750,2025-07-03 21:42:00,dine_in,4,491.18,24.56,0,cancelled
34514,11301,11490,2025-03-25 20:38:00,website,8,636.54,31.83,0,completed
34515,4182,55,2024-08-26 10:25:00,delivery,5,298.93,29.89,14,completed
34516,3576,4814,2024-09-15 11:27:00,delivery,2,655.68,98.35,52,completed
34517,7468,5483,2024-05-18 15:38:00,website,7,464.2,46.42,0,completed
34518,1636,5357,2025-06-06 13:37:00,takeaway,8,595.68,0.0,0,completed
34519,2639,7224,2025-11-03 11:31:00,delivery,3,330.81,0.0,33,completed
34520,12331,9585,2024-04-23 17:54:00,dine_in,3,1465.56,0.0,0,completed
34521,4909,10714,2025-07-23 19:03:00,takeaway,3,168.84,8.44,0,completed
34522,9645,9639,2025-09-01 20:28:00,app,2,590.05,29.5,0,completed
34523,3860,7405,2024-03-01 20:56:00,takeaway,8,467.65,46.77,0,completed
34524,1243,3754,2025-11-29 13:25:00,dine_in,1,47.74,0.0,0,completed
34525,180,333,2024-03-01 23:37:00,dine_in,4,94.52,0.0,0,completed
34526,1435,10468,2025-07-30 11:09:00,takeaway,7,322.23,32.22,0,refunded
34527,11931,10801,2025-09-17 10:43:00,dine_in,6,58.41,2.92,0,completed
34528,14768,2065,2024-06-21 16:27:00,website,6,914.76,0.0,0,completed
34529,12418,1321,2024-04-01 12:24:00,takeaway,8,802.71,40.14,0,completed
34530,6385,7314,2025-06-17 13:17:00,website,4,102.6,10.26,0,completed
34531,7919,8531,2025-08-18 14:17:00,takeaway,5,235.09,0.0,0,cancelled
34532,14078,672,2024-03-12 21:58:00,app,4,65.68,0.0,0,completed
34533,10196,383,2024-01-02 10:22:00,dine_in,6,178.86,26.83,0,completed
34534,12594,5991,2025-12-26 14:39:00,dine_in,7,587.2,0.0,0,completed
34535,429,11506,2024-12-25 20:51:00,delivery,2,166.14,8.31,25,completed
34536,11534,4957,2025-03-15 14:42:00,takeaway,1,148.32,0.0,0,completed
34537,10636,9992,2024-01-12 17:58:00,website,3,688.94,34.45,0,completed
34538,6152,6558,2024-01-09 14:10:00,app,5,796.7,39.84,0,completed
34539,10734,1339,2025-06-19 19:37:00,takeaway,5,58.53,2.93,0,completed
34540,1834,5381,2024-07-13 23:41:00,delivery,3,246.26,12.31,20,completed
34541,5419,11669,2025-03-10 14:07:00,app,4,117.18,5.86,0,completed
34542,13979,11857,2025-06-05 16:19:00,dine_in,5,105.0,0.0,0,completed
34543,9251,10096,2024-01-06 17:51:00,delivery,1,218.91,0.0,74,completed
34544,3510,10001,2024-05-15 17:43:00,dine_in,5,477.18,0.0,0,completed
34545,367,6816,2024-06-04 11:49:00,takeaway,5,357.7,53.66,0,completed
34546,12075,909,2025-06-25 21:05:00,delivery,2,376.16,0.0,54,completed
34547,675,2806,2025-01-08 20:15:00,takeaway,1,205.93,0.0,0,cancelled
34548,9463,9254,2024-12-28 20:32:00,dine_in,4,490.65,49.07,0,cancelled
34549,9266,11964,2025-02-22 15:34:00,delivery,6,162.69,0.0,15,completed
34550,11386,5570,2025-01-24 19:23:00,delivery,7,129.18,0.0,75,completed
34551,6432,5258,2024-07-13 21:06:00,website,8,794.66,39.73,0,completed
34552,10607,3815,2025-06-26 20:51:00,delivery,3,467.04,0.0,17,completed
34553,4057,3963,2024-08-02 20:21:00,takeaway,3,223.51,0.0,0,completed
34554,5908,297,2025-03-13 19:32:00,dine_in,2,211.01,0.0,0,completed
34555,9455,681,2024-01-10 14:51:00,app,8,260.73,0.0,0,completed
34556,7436,2259,2025-08-31 17:18:00,delivery,5,550.5,0.0,30,completed
34557,13932,3706,2024-03-25 20:13:00,dine_in,1,567.04,0.0,0,completed
34558,1307,10862,2025-09-06 15:33:00,dine_in,1,667.14,0.0,0,completed
34559,2331,11314,2025-12-16 15:48:00,delivery,6,768.8,0.0,49,completed
34560,4599,9564,2025-07-23 18:28:00,app,3,279.89,0.0,0,completed
34561,13279,3482,2024-06-23 17:37:00,takeaway,7,233.31,0.0,0,completed
34562,9334,434,2025-06-16 23:42:00,dine_in,6,96.87,0.0,0,completed
34563,2400,7635,2024-08-30 11:47:00,delivery,3,156.88,0.0,75,completed
34564,7520,6848,2024-03-19 11:37:00,takeaway,3,274.38,0.0,0,completed
34565,13497,4186,2024-08-03 10:39:00,website,1,1005.89,0.0,0,completed
34566,10512,11540,2025-06-11 21:17:00,dine_in,5,248.57,37.29,0,completed
34567,11102,6858,2024-01-20 16:17:00,website,3,144.66,7.23,0,completed
34568,14144,7932,2024-12-30 16:41:00,delivery,3,602.61,90.39,43,completed
34569,3057,8933,2025-01-23 16:52:00,dine_in,1,168.36,25.25,0,completed
34570,8335,5923,2025-09-28 18:47:00,dine_in,4,656.81,0.0,0,completed
34571,7419,433,2025-05-27 14:57:00,app,6,273.19,27.32,0,completed
34572,13470,10801,2025-10-12 21:10:00,delivery,1,375.16,0.0,38,completed
34573,14725,9828,2024-12-25 11:56:00,delivery,2,231.1,0.0,46,completed
34574,204,4313,2024-12-28 12:34:00,dine_in,3,39.68,0.0,0,completed
34575,9554,5173,2025-07-23 18:36:00,dine_in,7,84.12,0.0,0,completed
34576,14490,10089,2024-03-10 10:45:00,delivery,8,392.52,0.0,20,completed
34577,10724,10950,2025-11-12 22:33:00,app,2,498.57,74.79,0,completed
34578,4410,4118,2024-02-09 20:10:00,dine_in,1,127.21,19.08,0,completed
34579,400,3000,2024-11-04 10:50:00,dine_in,3,95.13,0.0,0,completed
34580,1740,3365,2025-03-22 19:55:00,delivery,5,269.49,26.95,70,completed
34581,1150,889,2025-03-18 11:04:00,dine_in,6,366.68,36.67,0,completed
34582,14808,6413,2025-03-14 12:27:00,delivery,2,70.74,7.07,22,completed
34583,9230,10266,2025-09-03 21:37:00,delivery,5,254.45,0.0,67,completed
34584,12209,11874,2024-10-23 12:06:00,dine_in,1,479.51,0.0,0,completed
34585,13178,159,2024-03-25 21:31:00,delivery,4,410.18,41.02,64,completed
34586,14092,10777,2025-03-06 13:47:00,delivery,8,104.34,0.0,61,completed
34587,7847,1864,2025-04-07 22:23:00,delivery,3,508.76,0.0,31,completed
34588,12113,1904,2025-02-28 20:23:00,delivery,4,590.89,29.54,12,completed
